text,label,label_text,global_label,task_id
does moes in la except rerservations,9,accept_reservations,0,0
does sidetracks take reservations,9,accept_reservations,0,0
does iron skillet at the truck stop trake reservations,9,accept_reservations,0,0
does the zen garden in la take reservations,9,accept_reservations,0,0
i need to know if capones does reservations in trenton,9,accept_reservations,0,0
does buffalo wild wings take reservations,9,accept_reservations,0,0
can you tell me if zeus does reservations,9,accept_reservations,0,0
can i make a reservation at chevy's,9,accept_reservations,0,0
does chillis take reservations,9,accept_reservations,0,0
tell me if luigis in brick takes reservations,9,accept_reservations,0,0
does mcdonalds take reservations,9,accept_reservations,0,0
how many culver's take reservations,9,accept_reservations,0,0
does the steakhouse on main st take reservations,9,accept_reservations,0,0
do they accept reservations at michael's,9,accept_reservations,0,0
does buffalo wild wings do reservations,9,accept_reservations,0,0
does michael's accept reservations,9,accept_reservations,0,0
can you let me if zeus accepts reservations,9,accept_reservations,0,0
do they take reservations at arby's,9,accept_reservations,0,0
does burger king accept reservations,9,accept_reservations,0,0
does marios in brooklyn take reservations,9,accept_reservations,0,0
when will my cc application process,103,application_status,3,1
where can i find out the status of my credit card application,103,application_status,3,1
my credit card application has what status,103,application_status,3,1
do you know if my amex card app went through,103,application_status,3,1
tell me straight if it has been processed or not,103,application_status,3,1
did my visa card app go through yet,103,application_status,3,1
when will my application for my credit card be processed,103,application_status,3,1
how will i know when my application for a credit card has been processed,103,application_status,3,1
what is the status of my application for the credit card,103,application_status,3,1
tell me a little more about the status of my credit card application,103,application_status,3,1
has the application for my american express been processed yet,103,application_status,3,1
can you check if my application for a discovery card has been looked over yet,103,application_status,3,1
is my application processed for credit card,103,application_status,3,1
"tell me if my application has been processed yet, i signed up for a credit card recently",103,application_status,3,1
did the application i put in for a mastercard go through yet,103,application_status,3,1
what is the status of my credit card application,103,application_status,3,1
did my american express card application go through yet,103,application_status,3,1
tell me the present status of the credit card application i submitted,103,application_status,3,1
have they looked over my app for the new credit card yet,103,application_status,3,1
is there any indication my application for a new credit card has been processed,103,application_status,3,1
what is the apr on my american express card,132,apr,4,3
is the apr rate on my amex pretty good,132,apr,4,3
credit card annual rate,132,apr,4,3
what is the apr on my master card,132,apr,4,3
what's my apr on the credit card i used for a purchase a week ago,132,apr,4,3
what is the credit card apr please,132,apr,4,3
my visa card  what's the apr on that,132,apr,4,3
what's the annual rate on my discover card,132,apr,4,3
fill me in on the apr for my american express card,132,apr,4,3
tell me how good the apr is on my card please,132,apr,4,3
give me information about my card's apr,132,apr,4,3
do i have a good apr on my credit card,132,apr,4,3
please say the apr for my credit card,132,apr,4,3
could you tell me what is the apr for the credit card,132,apr,4,3
how much is my amex's apr,132,apr,4,3
how good is card apr,132,apr,4,3
what's the current apr for my mastercard,132,apr,4,3
what is the apr for the credit card,132,apr,4,3
what is the apr on my aaa visa card,132,apr,4,3
"the apr on my disney visa, what is that exactly",132,apr,4,3
get rid of my dinner reservation,67,cancel_reservation,16,2
we have a table at the taco bell under bowie we need to release,67,cancel_reservation,16,2
go ahead and cancel the reservation i made for 6:00 pm at parc,67,cancel_reservation,16,2
cancel the reservation for joe and i right now for the zephers reservation we had booked,67,cancel_reservation,16,2
please cancel the reservation at zephers for joe and myself right now,67,cancel_reservation,16,2
cancel my reservations for joe's at zepher right now,67,cancel_reservation,16,2
the reservation i have isn't needed any more,67,cancel_reservation,16,2
get rid of my 4 pm reservation at the steakhouse please,67,cancel_reservation,16,2
please delete the reservation for 3 people at outback,67,cancel_reservation,16,2
would you please cancel the reservations for dinner,67,cancel_reservation,16,2
im not going to dinner tonight,67,cancel_reservation,16,2
remove my dinner reservation,67,cancel_reservation,16,2
cancel my reservation for dinner,67,cancel_reservation,16,2
my reservation is no longer needed,67,cancel_reservation,16,2
could you please cancel my reservation for 5 at red robin,67,cancel_reservation,16,2
scrap that dinner reservation,67,cancel_reservation,16,2
cancel the reservation i made for 8 pm at black rock,67,cancel_reservation,16,2
i'd like to cancel the party of 7 we reserved at the olive garden,67,cancel_reservation,16,2
cancel my reservation for 3 at carlos jr,67,cancel_reservation,16,2
can you cancel my reservation tonight for chris at smith and wollensky,67,cancel_reservation,16,2
"id like a car rental between january 1st to the 3rd in denver, id like a ford",40,car_rental,17,3
where can i rent a car in boston,40,car_rental,17,3
can you help me booked a car in london,40,car_rental,17,3
i want a bmw suv for march 2 to 6th in dallas,40,car_rental,17,3
help me secure a car rental out of reagan international airport from march 22-30,40,car_rental,17,3
i need to find a rental car since i'm travelling to new york tomorrow,40,car_rental,17,3
can i rent a car out of lax from tuesday to thursday,40,car_rental,17,3
please book a car for me in bangkok,40,car_rental,17,3
what car rental choices are there in calgary,40,car_rental,17,3
can i get a jeep to rent in bangor from the first of the month to a week after the first,40,car_rental,17,3
i'd like to find a place that rents flashy sports cars in tampa,40,car_rental,17,3
"i want to rent the cheapest car for charlottesville, virginia for march 7th through 10th, that's monday, tuesday, wednesday and thursday",40,car_rental,17,3
on may 12 to may 16 can i get a car from aiken,40,car_rental,17,3
i want to travel to new york and i would like to rent a car,40,car_rental,17,3
how can i rent a car in boston,40,car_rental,17,3
i'll need a rental car from 3/3 - 3/14 in vegas,40,car_rental,17,3
help me get a rental car for march 2 to 6th in dallas and i would prefer a bmw suv,40,car_rental,17,3
i need to rent a car in boston for march 2 until march 4,40,car_rental,17,3
i'll require a rental car from 3/6 - 3/19 in san jose,40,car_rental,17,3
is a car rental available out of lax from tuesday to thursday,40,car_rental,17,3
why was my card declined at safeway,49,card_declined,18,1
please tell me why walgreen's wouldn't take my card,49,card_declined,18,1
how come my card was declined at rosses,49,card_declined,18,1
please tell me why did my card not get accepted,49,card_declined,18,1
so my card was declined at fry's and i wanna know why,49,card_declined,18,1
why was my card declined,49,card_declined,18,1
why did my card not get accepted,49,card_declined,18,1
why wouldn't nordstrom accept my card,49,card_declined,18,1
"my card was declined at the store yesterday, what happened",49,card_declined,18,1
i tried to make a purchase yesterday but my card was declined why,49,card_declined,18,1
why did you decline my card at sfo,49,card_declined,18,1
why was my card declined for my monthly netflix subscription payment,49,card_declined,18,1
please help me figure out why my card was declined yesterday,49,card_declined,18,1
can you tell me why walmart declined my card,49,card_declined,18,1
i was at whole foods trying to buy groceries and my card got declined,49,card_declined,18,1
bloomingdale's declined my card and i'd like to know why,49,card_declined,18,1
tell me why was my card declined at the zoo,49,card_declined,18,1
it turns out my card was declined at fry's and i would like to know why,49,card_declined,18,1
why did my card not get accepted please,49,card_declined,18,1
can you tell me what caused my card to get declined at starbucks this morning,49,card_declined,18,1
i need you to your volume,150,change_volume,25,3
lower your volume,150,change_volume,25,3
decrease volume,150,change_volume,25,3
please increase your speaker volume,150,change_volume,25,3
i'd like it to be louder,150,change_volume,25,3
i need you to increase your volume,150,change_volume,25,3
the volume should be decreased,150,change_volume,25,3
increase volume to 4,150,change_volume,25,3
"turn up the volume level to 4, please",150,change_volume,25,3
can i increase my volume,150,change_volume,25,3
increase the volume level to 4 now,150,change_volume,25,3
please increase the volume to 4,150,change_volume,25,3
please raise volume,150,change_volume,25,3
please go ahead and increase your speaker volume,150,change_volume,25,3
go ahead and your volume,150,change_volume,25,3
would you please increase your speaker volume,150,change_volume,25,3
you must increase your volume,150,change_volume,25,3
can you rise the volume of this please,150,change_volume,25,3
the sound is too low,150,change_volume,25,3
raise the volume,150,change_volume,25,3
how is my credit score,69,credit_score,30,1
what kind of credit score do i have,69,credit_score,30,1
find my credit score and tell it to me,69,credit_score,30,1
can you figure out how to find my credit score,69,credit_score,30,1
hows my credit score,69,credit_score,30,1
please get my credit score,69,credit_score,30,1
how do i look up my credit score,69,credit_score,30,1
what's my credit score rating,69,credit_score,30,1
show me my credit score please,69,credit_score,30,1
please notify me of my credit rating,69,credit_score,30,1
can you tell me my credit score,69,credit_score,30,1
i need my credit score,69,credit_score,30,1
can you reveal my credit score,69,credit_score,30,1
"if i want my credit score, how do i find it",69,credit_score,30,1
show me my credit score,69,credit_score,30,1
how good is my credit score,69,credit_score,30,1
my credit score is what,69,credit_score,30,1
how do i find my credit score,69,credit_score,30,1
are you able to lookup my credit rating,69,credit_score,30,1
find my credit score for me,69,credit_score,30,1
i cracked my rewards card can i get a different one,87,damaged_card,32,1
"my card split in half, can i report it",87,damaged_card,32,1
my card is damaged and unusable,87,damaged_card,32,1
"my card split in half, how do i report it",87,damaged_card,32,1
report to the company that i damaged my card,87,damaged_card,32,1
my card got damaged and i need to report it,87,damaged_card,32,1
let my credit card company know that my card split in half,87,damaged_card,32,1
i need to report a bent card,87,damaged_card,32,1
"my card needs replaced, i accidentally scraped it",87,damaged_card,32,1
the atm chewed up my card can i get a new one,87,damaged_card,32,1
my card is damaged and no longer function,87,damaged_card,32,1
my card got melted and i need to report it,87,damaged_card,32,1
"i accidentally bent my card, what do i do",87,damaged_card,32,1
"i cracked my card, order a new one",87,damaged_card,32,1
"my card snapped, can you tell my bank to send a replacement",87,damaged_card,32,1
i can not use my card since it is damaged,87,damaged_card,32,1
"the card is torn, let's report it",87,damaged_card,32,1
my card has a deep crease through the middle so i would like to report it,87,damaged_card,32,1
report my burned card to the company,87,damaged_card,32,1
"my card got melted and i need to report it, please",87,damaged_card,32,1
i need to know where the nearest place that has mountain dew is,72,directions,36,3
how do i get to the supermarket on foot,72,directions,36,3
can you tell me the nearest restaurant to me and give me directions,72,directions,36,3
would you tell me how to get to walmart by bus,72,directions,36,3
give me directions to the nearest gas station,72,directions,36,3
direct me to the closest korean grocery,72,directions,36,3
can a bus get me to the statue of liberty,72,directions,36,3
can you tell me the location of the nearest bank,72,directions,36,3
"i need to get to a church immediately, please take me to one!",72,directions,36,3
find me the closest public bathroom,72,directions,36,3
can i take a bus to the grand canyon,72,directions,36,3
is there a starbucks close to home,72,directions,36,3
i need to know directions to the nearest gas station,72,directions,36,3
tell me where is the closest coffee shop,72,directions,36,3
how do i get to the hotel by bus,72,directions,36,3
i want to know how to get to statue of liberty by bus,72,directions,36,3
how do i get to the museum by bus,72,directions,36,3
i want to take a bus to mexico city how do i do that,72,directions,36,3
could you tell me how to get to the statue of liberty by bus,72,directions,36,3
is a bar close to my church,72,directions,36,3
what are all your pets,34,do_you_have_pets,38,0
"imagine you had to pick a preferred animal between cats or dogs, which will you pick",34,do_you_have_pets,38,0
do you have pets,34,do_you_have_pets,38,0
do you keep any pets,34,do_you_have_pets,38,0
i'd like to learn more about your pets,34,do_you_have_pets,38,0
which pets do you own now,34,do_you_have_pets,38,0
let me know what kinds of pets you have,34,do_you_have_pets,38,0
how many pets do you have,34,do_you_have_pets,38,0
i gotta know what kinds of pets you have,34,do_you_have_pets,38,0
can you tell me the types of pets you have,34,do_you_have_pets,38,0
which food do you give your pets,34,do_you_have_pets,38,0
let me know if you are a cat or dog person,34,do_you_have_pets,38,0
kind of what pets do you have,34,do_you_have_pets,38,0
can you tell me if you have any pets,34,do_you_have_pets,38,0
what sort of animals are your pets,34,do_you_have_pets,38,0
can you tell me about the pets you have,34,do_you_have_pets,38,0
cats or dogs,34,do_you_have_pets,38,0
"which domestic animal do you prefer, dog or cat",34,do_you_have_pets,38,0
do you have any domestic animals,34,do_you_have_pets,38,0
so what pets do you have,34,do_you_have_pets,38,0
what is 50 dollars in euros,38,exchange_rate,39,0
what is the conversion for 500 dollars to pesos,38,exchange_rate,39,0
how many swedish kroner do i get for a dollar,38,exchange_rate,39,0
how much is 10 us dollars in canadian dollars,38,exchange_rate,39,0
let me know the exchange rate between dollars and rubles,38,exchange_rate,39,0
i need to know the conversion for dollars to pesos,38,exchange_rate,39,0
what is the exchange rate between usd and the euro,38,exchange_rate,39,0
what is the current exchange rate for the dollar and the yen,38,exchange_rate,39,0
us dollars to uk,38,exchange_rate,39,0
i must know five dollars in yen and rubles,38,exchange_rate,39,0
what's the currency conversion between rubles and yen,38,exchange_rate,39,0
how much dollars do i receive if i trade in 6 yens,38,exchange_rate,39,0
tell me how many pesos equal 500 dollars,38,exchange_rate,39,0
what is the exchange rate between rubles and us dollars,38,exchange_rate,39,0
how many canadian dollars can i get for 5 us dollars,38,exchange_rate,39,0
i need the exchange rate between pounds and us dollars,38,exchange_rate,39,0
usd to yen is what right now,38,exchange_rate,39,0
what's 11 yen in pounds,38,exchange_rate,39,0
how many lira can i get for 250 dollars,38,exchange_rate,39,0
how many dollars can i exchange for 100000 yen,38,exchange_rate,39,0
what is the expiration date on my credit card,44,expiration_date,40,0
how many days until my amex card reaches it expiration date,44,expiration_date,40,0
when is the expiration date for my visa card,44,expiration_date,40,0
what is the expiration date on my visa card,44,expiration_date,40,0
when does my card expire,44,expiration_date,40,0
during what month will my card's expiration date fall on,44,expiration_date,40,0
do i need a new card yet,44,expiration_date,40,0
when is my credit card going to expire,44,expiration_date,40,0
do you know the expiration date for my visa card,44,expiration_date,40,0
whats the expiration date on my credit card,44,expiration_date,40,0
can you please tell me my card's expiration month,44,expiration_date,40,0
what's the month that my card expires,44,expiration_date,40,0
my american express card expires on what date,44,expiration_date,40,0
what date will my hy-vee card need to be renewed,44,expiration_date,40,0
can i have the expiration date for my capital one card,44,expiration_date,40,0
when's my visa card expiring,44,expiration_date,40,0
when does my capital one visa expire,44,expiration_date,40,0
what month and year will my visa card expire,44,expiration_date,40,0
when my credit card is going to expire,44,expiration_date,40,0
when will my american express credit card expire,44,expiration_date,40,0
what landing time is scheduled for my flight,80,flight_status,42,2
when should i expect my flight to come in,80,flight_status,42,2
can you update me with the status of flight dl123,80,flight_status,42,2
i need to know when my flight is landing,80,flight_status,42,2
tell me when my flight is landing,80,flight_status,42,2
can you tell me when my flight is going to board,80,flight_status,42,2
can you tell me what time this flight is going to land,80,flight_status,42,2
what's the latest with my united flight,80,flight_status,42,2
what's my flight's eta,80,flight_status,42,2
is there an update on flight dl123,80,flight_status,42,2
tell me the status of flight dl123,80,flight_status,42,2
i wanna know the status of flight dl123,80,flight_status,42,2
when should the flight land,80,flight_status,42,2
what is the arrival time for my flight,80,flight_status,42,2
i need to know when my flight scheduled to board,80,flight_status,42,2
will my delta flight leave on time,80,flight_status,42,2
tell me what the status of my american airlines flight is,80,flight_status,42,2
how long until my flight is here,80,flight_status,42,2
tell me when my flight scheduled to board,80,flight_status,42,2
when does boarding for my flight begin,80,flight_status,42,2
catch you around,114,goodbye,49,3
i'm out of here,114,goodbye,49,3
we'll talk later ai,114,goodbye,49,3
"nice talking again, bye",114,goodbye,49,3
it was good to talk to you today,114,goodbye,49,3
"great talk, take it easy",114,goodbye,49,3
have a good one,114,goodbye,49,3
i have to go ai goodbye,114,goodbye,49,3
good night,114,goodbye,49,3
ill see you around,114,goodbye,49,3
see you soon,114,goodbye,49,3
bye-bye,114,goodbye,49,3
i'll talk to you later ai,114,goodbye,49,3
"great chat, talk to you later",114,goodbye,49,3
adios ai,114,goodbye,49,3
it was good chatting,114,goodbye,49,3
"it was great to see you again, see ya later!",114,goodbye,49,3
goodbye to you,114,goodbye,49,3
i enjoyed talking to you,114,goodbye,49,3
peace,114,goodbye,49,3
can you check to see how busy that restaurant is for dinner,102,how_busy,51,3
how long would i have to wait if i want to go to golden corral,102,how_busy,51,3
what's the typical time to eat at red lobster,102,how_busy,51,3
what is the wait time at applebee's,102,how_busy,51,3
does macaroni grill have a wait how long,102,how_busy,51,3
can i expect chili's to be busy at 4:30,102,how_busy,51,3
how busy is teddy bigger burder around 5,102,how_busy,51,3
how busy does outback get around 7pm,102,how_busy,51,3
will there be a wait time at this restaurant,102,how_busy,51,3
how busy is imanas tei at 7 dinner,102,how_busy,51,3
how busy is orchids at 7,102,how_busy,51,3
how long will it take to get seated at needham's,102,how_busy,51,3
how long will it take to be seated at the flying w,102,how_busy,51,3
how busy do you expect olive garden to be at 6,102,how_busy,51,3
will cracker barrel be crowded around five this evening,102,how_busy,51,3
"at four, how much business does georgio have",102,how_busy,51,3
how busy will golden corral be at 7:30 tonight,102,how_busy,51,3
how long does it take to get a table at chili's,102,how_busy,51,3
is sage busy around noon,102,how_busy,51,3
how long is the wait at assagios today,102,how_busy,51,3
do you know if bouncing one check on your checking account can hurt your credit score or not,28,improve_credit_score,53,1
how do i keep my credit from lowering,28,improve_credit_score,53,1
how can i build credit,28,improve_credit_score,53,1
what can i do to raise my credit score,28,improve_credit_score,53,1
are there any new harmful things that could affect my credit score,28,improve_credit_score,53,1
how do i keep my credit score from dropping,28,improve_credit_score,53,1
what steps should i take to improve my credit score,28,improve_credit_score,53,1
what can i do to keep my credit in good standing,28,improve_credit_score,53,1
does medical debt hurt my credit score,28,improve_credit_score,53,1
what lowers credit score,28,improve_credit_score,53,1
how do i maintain my credit score,28,improve_credit_score,53,1
what can i do to improve my credit score,28,improve_credit_score,53,1
how can i hurt my credit score,28,improve_credit_score,53,1
give me some ways to build my credit score,28,improve_credit_score,53,1
so how can i hurt my credit score,28,improve_credit_score,53,1
how to build up my credit score,28,improve_credit_score,53,1
"i want to keep my credit from going down, how do i do this",28,improve_credit_score,53,1
give me tips on maintaining good credit,28,improve_credit_score,53,1
steps to raise my credit score,28,improve_credit_score,53,1
how can i keep my credit score from going down,28,improve_credit_score,53,1
"how much is the atm fee for my boa card in orlando, fl",137,international_fees,60,2
is there a charge to use my card in japan,137,international_fees,60,2
will i be charged if i use the card in france,137,international_fees,60,2
are there any transaction fees associated with my amex card if i am in france,137,international_fees,60,2
will i be charged if i use my card in france,137,international_fees,60,2
will i be charged if i use my card in canada,137,international_fees,60,2
will i be charged if i use my card in detroit,137,international_fees,60,2
will i get charged extra if i use my card while in italy,137,international_fees,60,2
are there any fees for using my amex in england,137,international_fees,60,2
are there any transaction fees associated with my navy federal card if i am in japan,137,international_fees,60,2
if i use my card in mexico do i get an extra fee,137,international_fees,60,2
is there an extra fee for using my card in costa rica,137,international_fees,60,2
are there fees for using my card in tampa,137,international_fees,60,2
are there any transaction fees associated with my navy federal card if i am in germany,137,international_fees,60,2
how much do you charge if i use my card in japan,137,international_fees,60,2
tell me if there is any transaction fee using royal card in europe,137,international_fees,60,2
what are the international transaction fees on my amex,137,international_fees,60,2
is there any transaction fees on my citibank card if used in spain,137,international_fees,60,2
will i be charged for using my card in japan,137,international_fees,60,2
what fees are charged if i use something in paris,137,international_fees,60,2
visa's are hard to get do i need one when i travel to israel,59,international_visa,61,0
do i need an international visa to go to mexico,59,international_visa,61,0
do i need to apply for a visa to visit dnipro,59,international_visa,61,0
israel has strict restrictions do i need a visa to travel there,59,international_visa,61,0
would i need a visa if i want to travel to mexico,59,international_visa,61,0
might i need to get a visa to travel to venezuela,59,international_visa,61,0
do i need a visa for canada,59,international_visa,61,0
do i need a visa to travel to isreal,59,international_visa,61,0
do i need a visa to go there,59,international_visa,61,0
i need to know if i need a visa to travel to el salvador,59,international_visa,61,0
do i need an international visa to go to south korea,59,international_visa,61,0
i am going to germany soon do i need a visa,59,international_visa,61,0
do i need a visa to spain,59,international_visa,61,0
does ireland require an international visa,59,international_visa,61,0
do i need an international visa to go to spain,59,international_visa,61,0
does mexico require an international visa,59,international_visa,61,0
if i want to travel to mexico do i need to get a visa,59,international_visa,61,0
will i need a visa to go to moldova,59,international_visa,61,0
would i need a tourist visa for brazil,59,international_visa,61,0
do i need a visa to travel to mexico,59,international_visa,61,0
when did i take my car to paul's auto last,37,last_maintenance,63,0
please tell me when the last time was that my car was in the shop,37,last_maintenance,63,0
i need to know when was the last time i had my car checked out for a tune up,37,last_maintenance,63,0
tell me the last time i had my car checked out at sam's repair shop,37,last_maintenance,63,0
what date was my car last at the mechanics,37,last_maintenance,63,0
last time car was in shop,37,last_maintenance,63,0
when did i last have car maintenance,37,last_maintenance,63,0
tell me when was car in shop,37,last_maintenance,63,0
how long has it been since my car was looked at,37,last_maintenance,63,0
do you have a date for the last time the car was in the shop,37,last_maintenance,63,0
when did i last have my car fixed,37,last_maintenance,63,0
when was my car last worked on,37,last_maintenance,63,0
i need to know when i last took my car in for a check up,37,last_maintenance,63,0
"search and tell me when my most recent oil change happened, please",37,last_maintenance,63,0
do you know when my car was last looked at,37,last_maintenance,63,0
please find the date of my last oil change,37,last_maintenance,63,0
what date was my oil last changed,37,last_maintenance,63,0
do you know how long its been since i had my oil changed and a tune up,37,last_maintenance,63,0
when did i last bring my car in to get looked over,37,last_maintenance,63,0
how long has it been since my oil was changed,37,last_maintenance,63,0
my luggage has not arrived and i would like help locating it,113,lost_luggage,64,3
i lost my luggage coming from new york city on american flight ab123,113,lost_luggage,64,3
who do i complain to about my luggage not arriving at the airport,113,lost_luggage,64,3
my luggage is missing i was on frontier flight ab123 from seattle,113,lost_luggage,64,3
my luggage appears to be missing,113,lost_luggage,64,3
im at lax and my bags aren't,113,lost_luggage,64,3
what should i do if i'm waiting at the airport and my luggage is not here,113,lost_luggage,64,3
can you help me find my luggage it was lost on delta flight abc123 from houston,113,lost_luggage,64,3
who can i turn to if i lost my luggage,113,lost_luggage,64,3
"my luggage is missing, i think",113,lost_luggage,64,3
where do i begin the process of reporting my luggage lost,113,lost_luggage,64,3
in o'hare lost luggage on flight america airlines,113,lost_luggage,64,3
who do i go to to find lost luggage,113,lost_luggage,64,3
i got to vegas airport but my bags didn't,113,lost_luggage,64,3
what is the next step if my luggage was lost,113,lost_luggage,64,3
how to find lost luggage,113,lost_luggage,64,3
"i lost my luggage, what now",113,lost_luggage,64,3
i'm not able to find my luggage and i was on southwest airlines flight ab123 out of houston,113,lost_luggage,64,3
"help, i lost my luggage",113,lost_luggage,64,3
i think my luggage got lost,113,lost_luggage,64,3
i want to make a call to uncle,25,make_call,65,0
call christie,25,make_call,65,0
ring steven,25,make_call,65,0
call steven,25,make_call,65,0
can you make a phone call to kevin,25,make_call,65,0
i want to place a call to mike,25,make_call,65,0
can you make a phone call to randy,25,make_call,65,0
start a phone call with kathy,25,make_call,65,0
dial sarah,25,make_call,65,0
can i call a restaurant,25,make_call,65,0
dial lisa's cell phone number,25,make_call,65,0
phone call secretary,25,make_call,65,0
phone christie,25,make_call,65,0
connect me to bob,25,make_call,65,0
dial someone's phone number,25,make_call,65,0
i must call dr smith,25,make_call,65,0
can you make a phone call to roger,25,make_call,65,0
dial steven,25,make_call,65,0
call erryn,25,make_call,65,0
call bob for me,25,make_call,65,0
it could be possible,121,maybe,66,2
sorry no idea,121,maybe,66,2
it may be either one,121,maybe,66,2
i really don't have a clue,121,maybe,66,2
that answer's above my pay scale,121,maybe,66,2
i haven't the foggiest,121,maybe,66,2
that's a possibility,121,maybe,66,2
"maybe yes, maybe no",121,maybe,66,2
i'm really not sure,121,maybe,66,2
i dont have an answer for that,121,maybe,66,2
i am thinking it is either,121,maybe,66,2
i'm sure it could be either,121,maybe,66,2
i do not know that,121,maybe,66,2
i dont know,121,maybe,66,2
"hmm, either",121,maybe,66,2
im not sure,121,maybe,66,2
possibly,121,maybe,66,2
i'm drawing a blank,121,maybe,66,2
