text,label,label_text,global_label,task_id
can you let me if zeus accepts reservations,9,accept_reservations,0,0
can you tell me if zeus does reservations,9,accept_reservations,0,0
does burger king accept reservations,9,accept_reservations,0,0
does buffalo wild wings do reservations,9,accept_reservations,0,0
do they accept reservations at michael's,9,accept_reservations,0,0
does buffalo wild wings take reservations,9,accept_reservations,0,0
does the steakhouse on main st take reservations,9,accept_reservations,0,0
does sidetracks take reservations,9,accept_reservations,0,0
does the zen garden in la take reservations,9,accept_reservations,0,0
does marios in brooklyn take reservations,9,accept_reservations,0,0
does moes in la except rerservations,9,accept_reservations,0,0
does mcdonalds take reservations,9,accept_reservations,0,0
i need to know if capones does reservations in trenton,9,accept_reservations,0,0
tell me if luigis in brick takes reservations,9,accept_reservations,0,0
does iron skillet at the truck stop trake reservations,9,accept_reservations,0,0
does chillis take reservations,9,accept_reservations,0,0
does michael's accept reservations,9,accept_reservations,0,0
can i make a reservation at chevy's,9,accept_reservations,0,0
how many culver's take reservations,9,accept_reservations,0,0
do they take reservations at arby's,9,accept_reservations,0,0
could you set one alarm for 8am saturday and one for 9am sunday,83,alarm,2,4
set alarm for 5pm,83,alarm,2,4
can i turn on the alarm now,83,alarm,2,4
create an alarm,83,alarm,2,4
initiate a new alarm please,83,alarm,2,4
set up two alarms one for 10am and another for 2pm,83,alarm,2,4
i need an alarm at 8 pm,83,alarm,2,4
i need an alarm set,83,alarm,2,4
set alarm for 5 am,83,alarm,2,4
set one alarm for 215pm and another for 7pm,83,alarm,2,4
assist me by setting my alarm for 9:00 and another for 11:00,83,alarm,2,4
i want to make an alarm,83,alarm,2,4
please turn on the alarm,83,alarm,2,4
can you play an alarm at 5pm,83,alarm,2,4
set reminder for 2 pm,83,alarm,2,4
please set an alarm for 2 pm for me,83,alarm,2,4
set an alarm for me for 10:00 and another one set for 4:00,83,alarm,2,4
i need one alarm to go off at 6:30 am and a second alarm set for 8:00 am,83,alarm,2,4
make a new alarm for 6 in the morning,83,alarm,2,4
i want an alarm at 5pm,83,alarm,2,4
did my american express card application go through yet,103,application_status,3,1
when will my application for my credit card be processed,103,application_status,3,1
have they looked over my app for the new credit card yet,103,application_status,3,1
did the application i put in for a mastercard go through yet,103,application_status,3,1
"tell me if my application has been processed yet, i signed up for a credit card recently",103,application_status,3,1
did my visa card app go through yet,103,application_status,3,1
is my application processed for credit card,103,application_status,3,1
where can i find out the status of my credit card application,103,application_status,3,1
do you know if my amex card app went through,103,application_status,3,1
is there any indication my application for a new credit card has been processed,103,application_status,3,1
when will my cc application process,103,application_status,3,1
has the application for my american express been processed yet,103,application_status,3,1
tell me straight if it has been processed or not,103,application_status,3,1
tell me a little more about the status of my credit card application,103,application_status,3,1
my credit card application has what status,103,application_status,3,1
what is the status of my application for the credit card,103,application_status,3,1
what is the status of my credit card application,103,application_status,3,1
how will i know when my application for a credit card has been processed,103,application_status,3,1
can you check if my application for a discovery card has been looked over yet,103,application_status,3,1
tell me the present status of the credit card application i submitted,103,application_status,3,1
what's the current apr for my mastercard,132,apr,4,3
my visa card  what's the apr on that,132,apr,4,3
what is the apr on my aaa visa card,132,apr,4,3
how much is my amex's apr,132,apr,4,3
could you tell me what is the apr for the credit card,132,apr,4,3
what is the credit card apr please,132,apr,4,3
please say the apr for my credit card,132,apr,4,3
is the apr rate on my amex pretty good,132,apr,4,3
what is the apr on my master card,132,apr,4,3
"the apr on my disney visa, what is that exactly",132,apr,4,3
what is the apr on my american express card,132,apr,4,3
give me information about my card's apr,132,apr,4,3
what's my apr on the credit card i used for a purchase a week ago,132,apr,4,3
tell me how good the apr is on my card please,132,apr,4,3
credit card annual rate,132,apr,4,3
fill me in on the apr for my american express card,132,apr,4,3
how good is card apr,132,apr,4,3
what's the annual rate on my discover card,132,apr,4,3
do i have a good apr on my credit card,132,apr,4,3
what is the apr for the credit card,132,apr,4,3
am i talking with real person or ai,117,are_you_a_bot,5,7
so are you human,117,are_you_a_bot,5,7
i need to know if you are a real person or an ai,117,are_you_a_bot,5,7
are you a person,117,are_you_a_bot,5,7
tell me if you are human,117,are_you_a_bot,5,7
is this human or a robot,117,are_you_a_bot,5,7
are you a real person or automated,117,are_you_a_bot,5,7
so are you real,117,are_you_a_bot,5,7
would you say that you are human or copmuter,117,are_you_a_bot,5,7
"are you a computer, or are you a real person",117,are_you_a_bot,5,7
is this a computer right now or a human being,117,are_you_a_bot,5,7
prove that you're a person,117,are_you_a_bot,5,7
how do i know that you're a person,117,are_you_a_bot,5,7
are you a live human being,117,are_you_a_bot,5,7
tell me if you are a real person or an ai,117,are_you_a_bot,5,7
are you human or a bot,117,are_you_a_bot,5,7
let me know if you are a human or a computer,117,are_you_a_bot,5,7
are you a human,117,are_you_a_bot,5,7
are you real or are you an ai,117,are_you_a_bot,5,7
are you an automated assistance,117,are_you_a_bot,5,7
"can you find me a flight from portland, oregon to portland, maine for under $500 on delta",63,book_flight,9,4
i want to find a roundtrip flight from philadelphia to sioux falls from august 3rd through august 25th,63,book_flight,9,4
fly me from pit to pdx on delta for under $300,63,book_flight,9,4
book a flight from sacremento to tampa two weeks from now and returning a month after,63,book_flight,9,4
book a flight from bangor to las vegas on may 1st and returning july 4th,63,book_flight,9,4
help me find a roundtrip flight for may 7th through the 20th from pittsburgh to chicago,63,book_flight,9,4
make delta reservation from madison to atlanta,63,book_flight,9,4
i'm looking for a roundtrip flight from aaf to dia for february 23rd to february 28th,63,book_flight,9,4
purchase a flight from slc to columbus on tuesday that returns on friday,63,book_flight,9,4
i need you to book me a flight from chicago to montpelier via united,63,book_flight,9,4
"find me a flight from nyc to la on march 1, returning on march 5",63,book_flight,9,4
i'm looking for a roundtrip flight from koa to mgj for june to july,63,book_flight,9,4
i'd like a flight from laguardia to orlando on southwest for under $400,63,book_flight,9,4
i need a flight from nyc to paris with delta,63,book_flight,9,4
i want to book a flight from hawaii to new york on july 8th and returning on july 10th,63,book_flight,9,4
"purchase a flight from fiji to san diego on november 1 that returns on december 1, please",63,book_flight,9,4
"buy a flight for me from nyc to la on march 1, returning on march 5",63,book_flight,9,4
get me roundtrip flight information for flights from dallas to houston for june 8 and june 17,63,book_flight,9,4
book a flight from chicago to dc on monday and returning on wednesday,63,book_flight,9,4
book me a flight out of la to chicago on march 3rd for under $500,63,book_flight,9,4
find me a hotel in kansas city with good reviews,116,book_hotel,10,6
"i'd like a placed booked in san diego from may 1st, 2020 to june 2nd, 2020",116,book_hotel,10,6
book me a hotel in pittsburgh near grant street for 3/15 through 3/18,116,book_hotel,10,6
"can i get a hotel room that can accommodate 50 people in bangor from january 01, 2021 to january 30, 2021",116,book_hotel,10,6
can you book me a room in new york city from april 2 through april 8,116,book_hotel,10,6
what hotels have decent reviews in bangor,116,book_hotel,10,6
can you book me a place to stay in denver from wednesday to friday,116,book_hotel,10,6
"i need to book a hotel in ny, queens arrive on 8th and leave on the 13th",116,book_hotel,10,6
get me a hotel room for 3 people from march 12th to 14th in chicago,116,book_hotel,10,6
create a reservation novemeber 11 to 15 in cali,116,book_hotel,10,6
i need a room in london for 2 people from march 1st to 3rd,116,book_hotel,10,6
please book me a room in austin from tomorrow to the 2nd,116,book_hotel,10,6
i need a well-rated hotel in vegas,116,book_hotel,10,6
can you book me a hotel in los angeles near commerce casino from april 1st to the 5th,116,book_hotel,10,6
can you find me a place to stay in sacramento near the capitol on july 3-5,116,book_hotel,10,6
book me a hotel in new york near the empire state building from marc 2nd to 4th,116,book_hotel,10,6
get me a hotel room for 4 people from march 1st to 3rd in seattle,116,book_hotel,10,6
are there any vacancies in new york city from april 2 through april 8,116,book_hotel,10,6
please book me a place in pittsburgh to stay from monday to friday,116,book_hotel,10,6
hotel room for 5 in austin for 3/1 until 3/8,116,book_hotel,10,6
what is 20% of a thousand,138,calculator,11,7
what is 4 + 7,138,calculator,11,7
please add 456 and 781 for me,138,calculator,11,7
help me with math,138,calculator,11,7
if i win 200000 how do i split it 7 ways,138,calculator,11,7
what is 10000 divided by 20,138,calculator,11,7
what is 20 + 20,138,calculator,11,7
what is 10 + 20,138,calculator,11,7
what is the square root of 31,138,calculator,11,7
what is 15% of 3143,138,calculator,11,7
what does 2 + 2 equal,138,calculator,11,7
what is an 18 percent tip on 20 dollars,138,calculator,11,7
what is 60 percent off of 350 dollars,138,calculator,11,7
what is the antilog of 365,138,calculator,11,7
can you tell me what 30% off 279 is,138,calculator,11,7
what is 250 times 118 times 9,138,calculator,11,7
what does 6 x 1 equal,138,calculator,11,7
what is 22+ 6,138,calculator,11,7
what is 13 times 45,138,calculator,11,7
what is 1785 minus 334 minus 87 plus 374 minus 400 plus 17,138,calculator,11,7
do i have anything to do march 2nd,60,calendar,12,7
is my calendar free next sunday,60,calendar,12,7
what is there on january 1st on my calendar,60,calendar,12,7
i gotta know what is currently on my calendar for friday the 1st,60,calendar,12,7
can you see whether i have an event called amy's surprise party on my calendar,60,calendar,12,7
what do i have on my calendar for monday the 1st of march,60,calendar,12,7
do i have anything on my schedule for may 3,60,calendar,12,7
what do i have going on march 2nd on my calendar,60,calendar,12,7
is there an event titled anniversary dinner on my calendar,60,calendar,12,7
what is on my calander for valentines day,60,calendar,12,7
what do i have planned for tomorrow,60,calendar,12,7
does the calendar already have easter noted on it,60,calendar,12,7
"can you tell me what's on my calendar for march 05, 2019",60,calendar,12,7
let me know what is showing on my calendar for the 17th of march,60,calendar,12,7
what do i have to do on january 1st,60,calendar,12,7
i must know what is currently on my calendar for friday the 1st,60,calendar,12,7
what am i supposed to be doing today,60,calendar,12,7
what's happening on may 3rd,60,calendar,12,7
tell me what my calendar looks like for april 13,60,calendar,12,7
what is showing on my calendar for the 17th of march,60,calendar,12,7
please take final exams off my calendar for may 3,105,calendar_update,13,7
please schedule an event called 'nadine's baby shower' on my calendar,105,calendar_update,13,7
add a vet appointment for 5 pm on saturday,105,calendar_update,13,7
i need to add farm trip to my calendar for friday,105,calendar_update,13,7
i need to delete my doctor's appointment scheduled for march 15th from my calendar,105,calendar_update,13,7
i need to remove an event from my calendar,105,calendar_update,13,7
take lunch with steven off of my calendar,105,calendar_update,13,7
please clear entries on my calendar for the 1st,105,calendar_update,13,7
make sure april 1 is clear on my calendar,105,calendar_update,13,7
erase any event on my calendar that's set for wednesday of next week,105,calendar_update,13,7
i need to delete an event from my calendar,105,calendar_update,13,7
i need anniversary dinner added to my schedule for march 7,105,calendar_update,13,7
leave the date of june 4 open on my calendar,105,calendar_update,13,7
delete my golf tournament event from tomrrow,105,calendar_update,13,7
please remove an event from this calendar,105,calendar_update,13,7
clear my calendar for tomorrow,105,calendar_update,13,7
remove moms birthday from calendar,105,calendar_update,13,7
please add an item to my calendar that i need to clean the kitchen on thursday,105,calendar_update,13,7
put appointment on my calendar for tomorrow,105,calendar_update,13,7
put a reminder on the calendar to buy a gun on march 1st,105,calendar_update,13,7
how many calories would i consume if i ate a loaded hotdog,135,calories,14,4
how many calories are in a cup of white rice,135,calories,14,4
what's the expected calorie load of a peanut butter and jelly sandwich,135,calories,14,4
what's the number of calories in a pepsi,135,calories,14,4
what's the expected calories in a cream filled cookie,135,calories,14,4
how many calories does a big mac have,135,calories,14,4
can you tell me how many calories are in cookies,135,calories,14,4
what's the amount of calories in an cream filled oatmeal cookie,135,calories,14,4
what's the average number of calories in one cup of tomato soup,135,calories,14,4
what's the number of calories in a coke,135,calories,14,4
how many calories are in chicken breast,135,calories,14,4
what's the calorie count for tuna casserole,135,calories,14,4
do cheetos have a lot of calories,135,calories,14,4
calorie count of cheetos,135,calories,14,4
please tell me the total calories a single serving of chocolate ice cream is expected to contain,135,calories,14,4
do you know how many calories are in a single chicken breast,135,calories,14,4
how many calories in gum,135,calories,14,4
what is the calorie count of an apple,135,calories,14,4
how many calories does a scoop of chocolate ice cream have,135,calories,14,4
what's the caloric content in a bowl of rice crispies with milk,135,calories,14,4
forget it,147,cancel,15,6
stop talking please,147,cancel,15,6
can you please cancel,147,cancel,15,6
"ai, stop talking",147,cancel,15,6
please cancel that last command,147,cancel,15,6
terminate,147,cancel,15,6
would you stop talking please,147,cancel,15,6
stop that,147,cancel,15,6
ai stop talking,147,cancel,15,6
discontinue please,147,cancel,15,6
stop and go back,147,cancel,15,6
please cancel your present task,147,cancel,15,6
can you stop,147,cancel,15,6
please be quiet,147,cancel,15,6
cancel that last command,147,cancel,15,6
quiet now,147,cancel,15,6
how do i make you stop talking,147,cancel,15,6
can you cancel,147,cancel,15,6
do not complete the task that i gave you,147,cancel,15,6
can you switch off,147,cancel,15,6
cancel the reservation i made for 8 pm at black rock,67,cancel_reservation,16,2
the reservation i have isn't needed any more,67,cancel_reservation,16,2
cancel my reservation for 3 at carlos jr,67,cancel_reservation,16,2
could you please cancel my reservation for 5 at red robin,67,cancel_reservation,16,2
my reservation is no longer needed,67,cancel_reservation,16,2
cancel my reservations for joe's at zepher right now,67,cancel_reservation,16,2
cancel my reservation for dinner,67,cancel_reservation,16,2
we have a table at the taco bell under bowie we need to release,67,cancel_reservation,16,2
cancel the reservation for joe and i right now for the zephers reservation we had booked,67,cancel_reservation,16,2
can you cancel my reservation tonight for chris at smith and wollensky,67,cancel_reservation,16,2
get rid of my dinner reservation,67,cancel_reservation,16,2
im not going to dinner tonight,67,cancel_reservation,16,2
please cancel the reservation at zephers for joe and myself right now,67,cancel_reservation,16,2
would you please cancel the reservations for dinner,67,cancel_reservation,16,2
go ahead and cancel the reservation i made for 6:00 pm at parc,67,cancel_reservation,16,2
please delete the reservation for 3 people at outback,67,cancel_reservation,16,2
scrap that dinner reservation,67,cancel_reservation,16,2
get rid of my 4 pm reservation at the steakhouse please,67,cancel_reservation,16,2
remove my dinner reservation,67,cancel_reservation,16,2
i'd like to cancel the party of 7 we reserved at the olive garden,67,cancel_reservation,16,2
help me get a rental car for march 2 to 6th in dallas and i would prefer a bmw suv,40,car_rental,17,3
can i rent a car out of lax from tuesday to thursday,40,car_rental,17,3
i'll require a rental car from 3/6 - 3/19 in san jose,40,car_rental,17,3
how can i rent a car in boston,40,car_rental,17,3
i want to travel to new york and i would like to rent a car,40,car_rental,17,3
i need to find a rental car since i'm travelling to new york tomorrow,40,car_rental,17,3
on may 12 to may 16 can i get a car from aiken,40,car_rental,17,3
where can i rent a car in boston,40,car_rental,17,3
i want a bmw suv for march 2 to 6th in dallas,40,car_rental,17,3
is a car rental available out of lax from tuesday to thursday,40,car_rental,17,3
"id like a car rental between january 1st to the 3rd in denver, id like a ford",40,car_rental,17,3
i'd like to find a place that rents flashy sports cars in tampa,40,car_rental,17,3
help me secure a car rental out of reagan international airport from march 22-30,40,car_rental,17,3
can i get a jeep to rent in bangor from the first of the month to a week after the first,40,car_rental,17,3
can you help me booked a car in london,40,car_rental,17,3
what car rental choices are there in calgary,40,car_rental,17,3
i'll need a rental car from 3/3 - 3/14 in vegas,40,car_rental,17,3
please book a car for me in bangkok,40,car_rental,17,3
"i want to rent the cheapest car for charlottesville, virginia for march 7th through 10th, that's monday, tuesday, wednesday and thursday",40,car_rental,17,3
