text,label,label_text,global_label,task_id
does ruby tuesday accept reservations,9,accept_reservations,0,0
does stanleys take brunch reservations,9,accept_reservations,0,0
does buffalo wild wings do reservations,9,accept_reservations,0,0
do they take reservations at outback steakhouse,9,accept_reservations,0,0
does gramercy tavern accept reservations,9,accept_reservations,0,0
do they take reservations at buffalo wild wings,9,accept_reservations,0,0
does redrobin take reservations,9,accept_reservations,0,0
does luigi's take reservations,9,accept_reservations,0,0
please find out if napolis takes lunch reservations,9,accept_reservations,0,0
does cielo take reservations,9,accept_reservations,0,0
do they take reservations at red robin,9,accept_reservations,0,0
does michael's accept reservations,9,accept_reservations,0,0
does nopa in san francisco take reservations,9,accept_reservations,0,0
find out if la tour d'argent in paris takes reservations,9,accept_reservations,0,0
can i make a reservation for redrobin,9,accept_reservations,0,0
do they take reservations at applebees,9,accept_reservations,0,0
are reservations taken at redrobin,9,accept_reservations,0,0
does hannahs in galloway take reservations,9,accept_reservations,0,0
can applebees take any reservations,9,accept_reservations,0,0
does pizzeria delfina in san francisco take reservations,9,accept_reservations,0,0
what are your pets,34,do_you_have_pets,38,0
let me know about your pets,34,do_you_have_pets,38,0
what sort of animals are your pets,34,do_you_have_pets,38,0
how many different pets do you have,34,do_you_have_pets,38,0
"what kind of person are you, a cat or dog",34,do_you_have_pets,38,0
what kind of pets live with you,34,do_you_have_pets,38,0
do you have any type of pet,34,do_you_have_pets,38,0
tell me about your pets,34,do_you_have_pets,38,0
"what sort of person are you, a cat or dog person",34,do_you_have_pets,38,0
"specifically, what pets do you own",34,do_you_have_pets,38,0
what types of pets do you own,34,do_you_have_pets,38,0
can you tell me about the pets you have,34,do_you_have_pets,38,0
"if you had to choose, cat or dog",34,do_you_have_pets,38,0
"if you had to choose, would you choose a cat or a dog",34,do_you_have_pets,38,0
what type of pet do you have,34,do_you_have_pets,38,0
what is your favourite pet,34,do_you_have_pets,38,0
do you own pets,34,do_you_have_pets,38,0
tell me if you like cats or dogs,34,do_you_have_pets,38,0
"think about if you could only say one or the other, which animal do you see yourself choosing, cats or dogs",34,do_you_have_pets,38,0
"what is your favorite pet, a cat or a dog",34,do_you_have_pets,38,0
what is the exchange rate for canadian dollars to us dollars,38,exchange_rate,39,0
tell me five dollars in yen and rubles,38,exchange_rate,39,0
how many canadian dollars can i get for 5 us dollars,38,exchange_rate,39,0
how many dollars can i exchange for 10000 yen,38,exchange_rate,39,0
i wanna know five dollars in yen and rubles,38,exchange_rate,39,0
