text,label,label_text,global_label,task_id
do you know if bottlenecks takes dinner reservations,9,accept_reservations,0,0
can i get a reservation at champs,9,accept_reservations,0,0
do you know if whether or not zeus does reservations,9,accept_reservations,0,0
does acero in maplewood allow reservations,9,accept_reservations,0,0
does mcdonalds take reservations,9,accept_reservations,0,0
i need to know if capones does reservations in trenton,9,accept_reservations,0,0
does cowgirl creamery in san francisco take reservations,9,accept_reservations,0,0
do they take reservations at buffalo wild wings,9,accept_reservations,0,0
does chillis take reservations,9,accept_reservations,0,0
please find out if napolis takes lunch reservations,9,accept_reservations,0,0
does pho king in ceres take reservations,9,accept_reservations,0,0
do they take reservations at carrabbas,9,accept_reservations,0,0
i need to find out do you know if zeus does reservations,9,accept_reservations,0,0
can i get a reservation at melting pot tomorrow,9,accept_reservations,0,0
does buffalo wild wings in concord take reservations,9,accept_reservations,0,0
do they take reservations at bar tartine,9,accept_reservations,0,0
does minnies cafe in modesto take reservations,9,accept_reservations,0,0
do they take reservations at mendy's,9,accept_reservations,0,0
does burger king accept reservations,9,accept_reservations,0,0
do you know if bahama breeze does reservations,9,accept_reservations,0,0
i filed a credit card application so what is going on with it,103,application_status,3,1
has my application for a trust bank credit card been mailed out and if so was i approved or not,103,application_status,3,1
was my application approved or not for a credit card at chase bank,103,application_status,3,1
"tell me if my application has been processed yet, i signed up for a credit card recently",103,application_status,3,1
i need to know if the application been processed,103,application_status,3,1
when can i hear the decision on my credit card application,103,application_status,3,1
can you check the status of my credit card application,103,application_status,3,1
when will my application for my credit card be processed,103,application_status,3,1
i want to know if my credit card application has been processed yet,103,application_status,3,1
tell me the status of my credit card application,103,application_status,3,1
i need to know what the latest is with my application for a visa credit card,103,application_status,3,1
i want to know if my application for a credit card at community bank has been approved or not,103,application_status,3,1
what's the current status of the credit card i applied for,103,application_status,3,1
has the application for my american express been processed yet,103,application_status,3,1
i haven't heard if my application for a credit card has been accepted or not can you check on it for me,103,application_status,3,1
tell me straight if it has been processed or not,103,application_status,3,1
did my chase card application go through yet,103,application_status,3,1
did the application i put in for a mastercard go through yet,103,application_status,3,1
how can i track the progress of my credit card application,103,application_status,3,1
i applied for a visa card; did that go through,103,application_status,3,1
what is the apr on my visa card,132,apr,4,3
what is the credit card apr if you could fill me in,132,apr,4,3
how good is the apr on my credit card,132,apr,4,3
what is the apr on my barclay's card,132,apr,4,3
i'd like to know the apr on my visa card,132,apr,4,3
what's the apr of my discover card,132,apr,4,3
"what's the apr on my visa card, please",132,apr,4,3
what is the apr for the credit card,132,apr,4,3
what will the apr on my transferred balance be after the first year on my bank of america credit card,132,apr,4,3
i need to know the apr on my credit union visa,132,apr,4,3
tell me the apr of my credit card,132,apr,4,3
how high is the apr on my mastercard,132,apr,4,3
can you inform me what my apr is on my visa,132,apr,4,3
tell me the apr on my mastercard,132,apr,4,3
does my credit card apr fall into a good range,132,apr,4,3
fill me in on the apr for my american express card,132,apr,4,3
what's the annual rate on my discover card,132,apr,4,3
could you please tell me the apr for the credit card,132,apr,4,3
i want you to tell me my credit card's apr,132,apr,4,3
give me information about my card's apr,132,apr,4,3
please delete the reservation for 3 people at outback,67,cancel_reservation,16,2
tell the restaurant to cancel my reservation,67,cancel_reservation,16,2
the reservation i have isn't needed any more,67,cancel_reservation,16,2
get rid of my dinner reservation,67,cancel_reservation,16,2
please cancel my dinner reservation for tuesday,67,cancel_reservation,16,2
the reservation i made is not required anymore,67,cancel_reservation,16,2
i would like to cancel my reservations,67,cancel_reservation,16,2
i no longer need the dinner reservation,67,cancel_reservation,16,2
"cancel the dinner reservation i made, okay",67,cancel_reservation,16,2
cancel my dinner reservation please,67,cancel_reservation,16,2
i need to put in a cancellation for the dinner plans tonight,67,cancel_reservation,16,2
cancel my reservation for chris at jp field's,67,cancel_reservation,16,2
end my reservation with carl at umami,67,cancel_reservation,16,2
get rid of my 2 pm reservation at ruth's steakhouse,67,cancel_reservation,16,2
cancel my reservation with carl at umami,67,cancel_reservation,16,2
i need to cancel my dinner reservation,67,cancel_reservation,16,2
cancel my reservation for dinner,67,cancel_reservation,16,2
cancel my reservation for 6 pm at sidetracks,67,cancel_reservation,16,2
can you undo the reservation,67,cancel_reservation,16,2
i'll have to cancel my reservation for tonight,67,cancel_reservation,16,2
"can you help me book a bmw suv for march 2 to 6th, dallas texas",40,car_rental,17,3
id like a rental car in denver colorado between january 1st and january 3rd and id like a ford if possible,40,car_rental,17,3
i'd like to rent a vehicle from nov 1st to nov 15th in san antonio and i need a 15 passenger van,40,car_rental,17,3
can i rent a car in belgium from march 01 to march 02 and have it be a porsche,40,car_rental,17,3
can you help me book a car rental in seattle,40,car_rental,17,3
can you help me book a car rental in paris,40,car_rental,17,3
is it possible to rent a car from laguardia from tuesday to friday,40,car_rental,17,3
i need to rent a car in boston for march 2 until march 4,40,car_rental,17,3
find out if i can rent a car in los angeles from march 2-9,40,car_rental,17,3
will i be able to rent a car in boston from march 2 to march 4,40,car_rental,17,3
please book a car for me in ho chi minh,40,car_rental,17,3
i need to book a car rental in boston,40,car_rental,17,3
i need to rent a car in boston,40,car_rental,17,3
i need a car rental for the first and fifth in denver and i'd like a subaru,40,car_rental,17,3
i'd like to reserve a high-end car that seats 5 comfortably for april 12th through 18th for st louis missouri,40,car_rental,17,3
what car rental choices are there in calgary,40,car_rental,17,3
please book a car for me in bangkok,40,car_rental,17,3
i want to rent a car in boston for march 2 until march 4,40,car_rental,17,3
help me to book a car rental in sacremento,40,car_rental,17,3
i'd like to find a place that rents flashy sports cars in tampa,40,car_rental,17,3
how do i fix my card being declined,49,card_declined,18,1
stopped by target to get a mug but my card declines,49,card_declined,18,1
tell me why my card didn't work yesterday,49,card_declined,18,1
can you tell me why walmart declined my card,49,card_declined,18,1
i really need to know why my card was denied,49,card_declined,18,1
i was buying qtips today at walmart and my card got declined,49,card_declined,18,1
i was at target trying to buy candles and my card got declined,49,card_declined,18,1
why did my card not get accepted,49,card_declined,18,1
i wanna know why my card was declined,49,card_declined,18,1
i don't understand why my card was declined yesterday,49,card_declined,18,1
why was my card declined yesterday,49,card_declined,18,1
i went to target to buy a mug but my card did not work,49,card_declined,18,1
my card was declined at the casino and i'm wondering why,49,card_declined,18,1
why did you decline my card at sfo,49,card_declined,18,1
what was the problem with my card yesterday,49,card_declined,18,1
so my card was declined at fry's and i wanna know why,49,card_declined,18,1
"my card was declined yesterday, why",49,card_declined,18,1
i was at whole foods trying to buy groceries and my card got declined,49,card_declined,18,1
find out why my card declined yesterday,49,card_declined,18,1
my card did not work yesterday,49,card_declined,18,1
go now and increase the volume to 4 please,150,change_volume,25,3
i want you to your volume,150,change_volume,25,3
please set the volume to 4,150,change_volume,25,3
increase the volume level to 4,150,change_volume,25,3
lower the volume,150,change_volume,25,3
decrease volume to 4,150,change_volume,25,3
please make sure the volume is on 4,150,change_volume,25,3
can you rise the volume of this please,150,change_volume,25,3
volume should be set at 4,150,change_volume,25,3
turn it up please,150,change_volume,25,3
put volume at 4,150,change_volume,25,3
you must increase the volume to 4 please,150,change_volume,25,3
go ahead and increase the volume to 4 please,150,change_volume,25,3
can you increase the speaker volume,150,change_volume,25,3
please raise the volume to 4,150,change_volume,25,3
"turn up the volume level to 4, please",150,change_volume,25,3
increase volume to 4,150,change_volume,25,3
change the speaker volume to a louder one,150,change_volume,25,3
limit your volume,150,change_volume,25,3
increase the volume level to 4 now,150,change_volume,25,3
what in the world is my credit rating,69,credit_score,30,1
what is the process of finding my credit score,69,credit_score,30,1
how exactly do i find my credit score,69,credit_score,30,1
"if i want my credit score, how do i find it",69,credit_score,30,1
can i see my credit score,69,credit_score,30,1
help me locate my credit score,69,credit_score,30,1
i gotta know my credit score,69,credit_score,30,1
how do i look up my credit score,69,credit_score,30,1
how to see my credit score,69,credit_score,30,1
i would like to be told about my credit rating,69,credit_score,30,1
i wish to know my credit score,69,credit_score,30,1
how do i locate my current credit score,69,credit_score,30,1
is my credit score high,69,credit_score,30,1
can you tell me my credit score,69,credit_score,30,1
how do i find out what my credit score is,69,credit_score,30,1
hows my credit score,69,credit_score,30,1
can you find my credit score,69,credit_score,30,1
show me my credit score,69,credit_score,30,1
tell me my credit rating,69,credit_score,30,1
whats my credit rating,69,credit_score,30,1
"i can not use my card, it is damaged",87,damaged_card,32,1
please make a report that my card is split,87,damaged_card,32,1
"the dog chewed up my card, will you find out what it takes to get a replacement",87,damaged_card,32,1
"i cracked my card, order a new one",87,damaged_card,32,1
i need to report my bent card,87,damaged_card,32,1
i can't use my broken card,87,damaged_card,32,1
my broken card won't work,87,damaged_card,32,1
let my credit card company know that my card split in half,87,damaged_card,32,1
my card is too scratched up and i need to report it,87,damaged_card,32,1
"an atm ate my card, how do i report it",87,damaged_card,32,1
my damage card will not work,87,damaged_card,32,1
"i cut up the wrong card, please contact the bank and let them know",87,damaged_card,32,1
"i bent my card, can you report it to my bank",87,damaged_card,32,1
my card is damaged and no longer function,87,damaged_card,32,1
corner of my credit card is chipped off,87,damaged_card,32,1
report to the company that i damaged my card,87,damaged_card,32,1
"my card got damaged and i need to report it, please",87,damaged_card,32,1
"my card snapped, can you tell my bank to send a replacement",87,damaged_card,32,1
i can't use my damaged card,87,damaged_card,32,1
my credit card snapped in half while i was fiddling with it,87,damaged_card,32,1
"i am needing you to tell me how to get to dallas, texas, by bus",72,directions,36,3
how can i travel by bus to the grand canyon,72,directions,36,3
what's the distance between home and the closest starbucks,72,directions,36,3
how do i get to the nearest post office,72,directions,36,3
how do i get to the statue of liberty on foot,72,directions,36,3
how would i get to city hall via bus,72,directions,36,3
"where is the closest walmart to boise, idaho",72,directions,36,3
i want to take a bus to mexico city how do i do that,72,directions,36,3
is it possible to take the bus to the brooklyn bridge,72,directions,36,3
where is the closest starbucks,72,directions,36,3
where is the closest mcdonalds,72,directions,36,3
how do i get to the college by bus,72,directions,36,3
how do i get to the museum on foot,72,directions,36,3
which bus should i take to get to the statue of liberty,72,directions,36,3
direct me to the closest starbucks near home,72,directions,36,3
"i need to get to a church immediately, please take me to one!",72,directions,36,3
can you tell me the location of the nearest bank,72,directions,36,3
let me know how to get to the starbucks nearby,72,directions,36,3
can you tell me where the atm closest to my current location is,72,directions,36,3
can i take a bus to the grand canyon,72,directions,36,3
would you say you like cats or dogs,34,do_you_have_pets,38,0
tell me what kind of pets you have,34,do_you_have_pets,38,0
would you say you're a person who likes cats or dogs more,34,do_you_have_pets,38,0
tell me all about the creatures you own,34,do_you_have_pets,38,0
which food do you give your pets,34,do_you_have_pets,38,0
i'd like to learn more about your pets,34,do_you_have_pets,38,0
do you like cats or dogs,34,do_you_have_pets,38,0
what kind of pets live with you,34,do_you_have_pets,38,0
i gotta know what kinds of pets you have,34,do_you_have_pets,38,0
"what sort of person are you, a cat or dog person",34,do_you_have_pets,38,0
would you say that you are now a pet owner,34,do_you_have_pets,38,0
what is the colour of your pets,34,do_you_have_pets,38,0
i want to know what kinds of pets you have,34,do_you_have_pets,38,0
would you tell me what kind of pets you have,34,do_you_have_pets,38,0
so are cats and dogs liked by you,34,do_you_have_pets,38,0
tell me what kinds of pets you have,34,do_you_have_pets,38,0
would you say you like dogs more or cats more,34,do_you_have_pets,38,0
i want to hear about your pets,34,do_you_have_pets,38,0
do you have any domestic animals,34,do_you_have_pets,38,0
tell me whether you are a cat or dog person,34,do_you_have_pets,38,0
what's the currency conversion between rubles and pounds,38,exchange_rate,39,0
what is the maximum dollars i can get for 6 yens,38,exchange_rate,39,0
what is the exchange rate between usd and british pounds,38,exchange_rate,39,0
how many dollars can i exchange for 25 euros,38,exchange_rate,39,0
what's the currency conversion between rubles and yen,38,exchange_rate,39,0
let me know the exchange rate between dollars and rubles,38,exchange_rate,39,0
us and mexico exchange rate,38,exchange_rate,39,0
i need to know five dollars in yen and rubles,38,exchange_rate,39,0
us dollars to uk,38,exchange_rate,39,0
what's the currency conversion between usd and pounds,38,exchange_rate,39,0
can you tell me today's rate for cad to usd,38,exchange_rate,39,0
how many dollars can i exchange for 10000 rubles,38,exchange_rate,39,0
what is the exchange rate between british pounds and yen,38,exchange_rate,39,0
how much can i expect to receive if i trade in 6 yens,38,exchange_rate,39,0
can you tell me dollars to franks,38,exchange_rate,39,0
exchange rate between mexico and us,38,exchange_rate,39,0
how many euros can i exchange for 5 us dollars,38,exchange_rate,39,0
how many dollars can i exchange for 200 yen,38,exchange_rate,39,0
how many lira can i get for 250 dollars,38,exchange_rate,39,0
how much is twenty pounds sterling in us dollars,38,exchange_rate,39,0
what is the expiration date of my wells fargo card,44,expiration_date,40,0
how long is it going to be until my card expires,44,expiration_date,40,0
please tell me the month and year of expiration for my discover card,44,expiration_date,40,0
in what month will my card reach expiration,44,expiration_date,40,0
can you please tell me my card's expiration month,44,expiration_date,40,0
when does my card expire,44,expiration_date,40,0
what is the month of my card's expiration date,44,expiration_date,40,0
tell me the month my card expires,44,expiration_date,40,0
do you know the expiration date for my visa card,44,expiration_date,40,0
please let me know when i need to renew my credit card,44,expiration_date,40,0
could you look up the date that my credit card is set to expire,44,expiration_date,40,0
