text,label,label_text,global_label,task_id
can i get a reservation at melting pot tomorrow,9,accept_reservations,0,0
do you know if whether or not zeus does reservations,9,accept_reservations,0,0
does acero in maplewood allow reservations,9,accept_reservations,0,0
do they take reservations at bar tartine,9,accept_reservations,0,0
does pho king in ceres take reservations,9,accept_reservations,0,0
can i get a reservation at champs,9,accept_reservations,0,0
does minnies cafe in modesto take reservations,9,accept_reservations,0,0
do you know if bottlenecks takes dinner reservations,9,accept_reservations,0,0
does burger king accept reservations,9,accept_reservations,0,0
i need to find out do you know if zeus does reservations,9,accept_reservations,0,0
please find out if napolis takes lunch reservations,9,accept_reservations,0,0
does buffalo wild wings in concord take reservations,9,accept_reservations,0,0
do they take reservations at carrabbas,9,accept_reservations,0,0
do they take reservations at buffalo wild wings,9,accept_reservations,0,0
i need to know if capones does reservations in trenton,9,accept_reservations,0,0
do you know if bahama breeze does reservations,9,accept_reservations,0,0
does mcdonalds take reservations,9,accept_reservations,0,0
does chillis take reservations,9,accept_reservations,0,0
do they take reservations at mendy's,9,accept_reservations,0,0
does cowgirl creamery in san francisco take reservations,9,accept_reservations,0,0
why is my bank account stopping all transactions from going through,2,account_blocked,1,8
why would a hold have been placed on my checking account,2,account_blocked,1,8
why is my bank account blocking me,2,account_blocked,1,8
tell me why am i locked out of my bank account,2,account_blocked,1,8
is there a reason that my bank account has a freeze on it,2,account_blocked,1,8
check for why is my bank account frozen,2,account_blocked,1,8
what would cause my bank account to be frozen,2,account_blocked,1,8
please let me into my bank account,2,account_blocked,1,8
i am confused because my account seems to have been blocked for no reason,2,account_blocked,1,8
do you know why the bank put a hold on my joint checking account,2,account_blocked,1,8
what was the reason my bank account was frozen,2,account_blocked,1,8
can you tell me why there's a hold on my mutualone account,2,account_blocked,1,8
can you find out why is my bank account frozen,2,account_blocked,1,8
why does my visa account have a hold on it,2,account_blocked,1,8
what caused a freeze to be put on my bank account,2,account_blocked,1,8
"there's a hold on my chase account, but why",2,account_blocked,1,8
"in regards to my wells fargo account, why is there a hold",2,account_blocked,1,8
why is there a block on my account,2,account_blocked,1,8
what would cause me to be locked out of my bank account,2,account_blocked,1,8
do you know why my account appears to be blocked,2,account_blocked,1,8
i want an alarm set up,83,alarm,2,4
i need an alarm set,83,alarm,2,4
set an alarm to start work and another to stop,83,alarm,2,4
set alarm for 6am,83,alarm,2,4
set a 5 am alarm please,83,alarm,2,4
set one alarm for 215pm and another for 7pm,83,alarm,2,4
please set an alarm for mid day,83,alarm,2,4
i need an alarm to go off tomorrow at five fifteen,83,alarm,2,4
create alarm 6am,83,alarm,2,4
"please set two alarms, one at 12 pm and the next at 1 pm",83,alarm,2,4
please set an alarm for 2 pm for me,83,alarm,2,4
set up two alarms one for 10am and another for 2pm,83,alarm,2,4
can you set an alarm for seven fifteen for tomorrow,83,alarm,2,4
i want an alarm at 5pm,83,alarm,2,4
ring my phone at 12 pm,83,alarm,2,4
