text,label,label_text,global_label,task_id
does buffalo wild wings in concord take reservations,9,accept_reservations,0,0
i need to know if capones does reservations in trenton,9,accept_reservations,0,0
do you know if bahama breeze does reservations,9,accept_reservations,0,0
please find out if napolis takes lunch reservations,9,accept_reservations,0,0
does cowgirl creamery in san francisco take reservations,9,accept_reservations,0,0
do they take reservations at buffalo wild wings,9,accept_reservations,0,0
does burger king accept reservations,9,accept_reservations,0,0
do they take reservations at carrabbas,9,accept_reservations,0,0
does mcdonalds take reservations,9,accept_reservations,0,0
do you know if whether or not zeus does reservations,9,accept_reservations,0,0
do they take reservations at mendy's,9,accept_reservations,0,0
i need to find out do you know if zeus does reservations,9,accept_reservations,0,0
do they take reservations at bar tartine,9,accept_reservations,0,0
can i get a reservation at melting pot tomorrow,9,accept_reservations,0,0
does pho king in ceres take reservations,9,accept_reservations,0,0
do you know if bottlenecks takes dinner reservations,9,accept_reservations,0,0
can i get a reservation at champs,9,accept_reservations,0,0
does minnies cafe in modesto take reservations,9,accept_reservations,0,0
does acero in maplewood allow reservations,9,accept_reservations,0,0
does chillis take reservations,9,accept_reservations,0,0
so are cats and dogs liked by you,34,do_you_have_pets,38,0
i'd like to learn more about your pets,34,do_you_have_pets,38,0
tell me whether you are a cat or dog person,34,do_you_have_pets,38,0
"what sort of person are you, a cat or dog person",34,do_you_have_pets,38,0
do you like cats or dogs,34,do_you_have_pets,38,0
what kind of pets live with you,34,do_you_have_pets,38,0
do you have any domestic animals,34,do_you_have_pets,38,0
what is the colour of your pets,34,do_you_have_pets,38,0
which food do you give your pets,34,do_you_have_pets,38,0
would you say you're a person who likes cats or dogs more,34,do_you_have_pets,38,0
i want to hear about your pets,34,do_you_have_pets,38,0
i want to know what kinds of pets you have,34,do_you_have_pets,38,0
tell me what kinds of pets you have,34,do_you_have_pets,38,0
would you tell me what kind of pets you have,34,do_you_have_pets,38,0
would you say that you are now a pet owner,34,do_you_have_pets,38,0
would you say you like cats or dogs,34,do_you_have_pets,38,0
tell me what kind of pets you have,34,do_you_have_pets,38,0
would you say you like dogs more or cats more,34,do_you_have_pets,38,0
tell me all about the creatures you own,34,do_you_have_pets,38,0
i gotta know what kinds of pets you have,34,do_you_have_pets,38,0
can you tell me dollars to franks,38,exchange_rate,39,0
let me know the exchange rate between dollars and rubles,38,exchange_rate,39,0
how much is twenty pounds sterling in us dollars,38,exchange_rate,39,0
