text,label,label_text,global_label,task_id
does minnies cafe in modesto take reservations,9,accept_reservations,0,0
do they take reservations at carrabbas,9,accept_reservations,0,0
do they take reservations at buffalo wild wings,9,accept_reservations,0,0
does burger king accept reservations,9,accept_reservations,0,0
does mcdonalds take reservations,9,accept_reservations,0,0
do you know if bahama breeze does reservations,9,accept_reservations,0,0
do you know if bottlenecks takes dinner reservations,9,accept_reservations,0,0
does pho king in ceres take reservations,9,accept_reservations,0,0
does cowgirl creamery in san francisco take reservations,9,accept_reservations,0,0
i need to find out do you know if zeus does reservations,9,accept_reservations,0,0
do they take reservations at bar tartine,9,accept_reservations,0,0
i need to know if capones does reservations in trenton,9,accept_reservations,0,0
does acero in maplewood allow reservations,9,accept_reservations,0,0
does buffalo wild wings in concord take reservations,9,accept_reservations,0,0
can i get a reservation at champs,9,accept_reservations,0,0
can i get a reservation at melting pot tomorrow,9,accept_reservations,0,0
does chillis take reservations,9,accept_reservations,0,0
please find out if napolis takes lunch reservations,9,accept_reservations,0,0
do you know if whether or not zeus does reservations,9,accept_reservations,0,0
do they take reservations at mendy's,9,accept_reservations,0,0
did my chase card application go through yet,103,application_status,3,1
i want to know if my application for a credit card at community bank has been approved or not,103,application_status,3,1
when will my application for my credit card be processed,103,application_status,3,1
how can i track the progress of my credit card application,103,application_status,3,1
i need to know if the application been processed,103,application_status,3,1
i applied for a visa card; did that go through,103,application_status,3,1
i filed a credit card application so what is going on with it,103,application_status,3,1
i need to know what the latest is with my application for a visa credit card,103,application_status,3,1
can you check the status of my credit card application,103,application_status,3,1
what's the current status of the credit card i applied for,103,application_status,3,1
tell me straight if it has been processed or not,103,application_status,3,1
when can i hear the decision on my credit card application,103,application_status,3,1
"tell me if my application has been processed yet, i signed up for a credit card recently",103,application_status,3,1
i haven't heard if my application for a credit card has been accepted or not can you check on it for me,103,application_status,3,1
has my application for a trust bank credit card been mailed out and if so was i approved or not,103,application_status,3,1
has the application for my american express been processed yet,103,application_status,3,1
i want to know if my credit card application has been processed yet,103,application_status,3,1
tell me the status of my credit card application,103,application_status,3,1
was my application approved or not for a credit card at chase bank,103,application_status,3,1
did the application i put in for a mastercard go through yet,103,application_status,3,1
"my card was declined yesterday, why",49,card_declined,18,1
i went to target to buy a mug but my card did not work,49,card_declined,18,1
why did my card not get accepted,49,card_declined,18,1
find out why my card declined yesterday,49,card_declined,18,1
i really need to know why my card was denied,49,card_declined,18,1
my card did not work yesterday,49,card_declined,18,1
how do i fix my card being declined,49,card_declined,18,1
why was my card declined yesterday,49,card_declined,18,1
i was at target trying to buy candles and my card got declined,49,card_declined,18,1
my card was declined at the casino and i'm wondering why,49,card_declined,18,1
so my card was declined at fry's and i wanna know why,49,card_declined,18,1
i was buying qtips today at walmart and my card got declined,49,card_declined,18,1
can you tell me why walmart declined my card,49,card_declined,18,1
what was the problem with my card yesterday,49,card_declined,18,1
stopped by target to get a mug but my card declines,49,card_declined,18,1
why did you decline my card at sfo,49,card_declined,18,1
i wanna know why my card was declined,49,card_declined,18,1
i don't understand why my card was declined yesterday,49,card_declined,18,1
tell me why my card didn't work yesterday,49,card_declined,18,1
i was at whole foods trying to buy groceries and my card got declined,49,card_declined,18,1
can you find my credit score,69,credit_score,30,1
how do i locate my current credit score,69,credit_score,30,1
how do i look up my credit score,69,credit_score,30,1
tell me my credit rating,69,credit_score,30,1
can i see my credit score,69,credit_score,30,1
whats my credit rating,69,credit_score,30,1
what in the world is my credit rating,69,credit_score,30,1
i wish to know my credit score,69,credit_score,30,1
i gotta know my credit score,69,credit_score,30,1
is my credit score high,69,credit_score,30,1
hows my credit score,69,credit_score,30,1
help me locate my credit score,69,credit_score,30,1
"if i want my credit score, how do i find it",69,credit_score,30,1
how do i find out what my credit score is,69,credit_score,30,1
what is the process of finding my credit score,69,credit_score,30,1
can you tell me my credit score,69,credit_score,30,1
how to see my credit score,69,credit_score,30,1
i would like to be told about my credit rating,69,credit_score,30,1
how exactly do i find my credit score,69,credit_score,30,1
show me my credit score,69,credit_score,30,1
"my card got damaged and i need to report it, please",87,damaged_card,32,1
"i cut up the wrong card, please contact the bank and let them know",87,damaged_card,32,1
let my credit card company know that my card split in half,87,damaged_card,32,1
i can't use my damaged card,87,damaged_card,32,1
i need to report my bent card,87,damaged_card,32,1
my credit card snapped in half while i was fiddling with it,87,damaged_card,32,1
"i can not use my card, it is damaged",87,damaged_card,32,1
my damage card will not work,87,damaged_card,32,1
my broken card won't work,87,damaged_card,32,1
"i bent my card, can you report it to my bank",87,damaged_card,32,1
report to the company that i damaged my card,87,damaged_card,32,1
i can't use my broken card,87,damaged_card,32,1
"i cracked my card, order a new one",87,damaged_card,32,1
corner of my credit card is chipped off,87,damaged_card,32,1
please make a report that my card is split,87,damaged_card,32,1
my card is damaged and no longer function,87,damaged_card,32,1
my card is too scratched up and i need to report it,87,damaged_card,32,1
"an atm ate my card, how do i report it",87,damaged_card,32,1
"the dog chewed up my card, will you find out what it takes to get a replacement",87,damaged_card,32,1
"my card snapped, can you tell my bank to send a replacement",87,damaged_card,32,1
would you say you like dogs more or cats more,34,do_you_have_pets,38,0
what is the colour of your pets,34,do_you_have_pets,38,0
what kind of pets live with you,34,do_you_have_pets,38,0
do you have any domestic animals,34,do_you_have_pets,38,0
which food do you give your pets,34,do_you_have_pets,38,0
tell me whether you are a cat or dog person,34,do_you_have_pets,38,0
would you say you like cats or dogs,34,do_you_have_pets,38,0
would you say that you are now a pet owner,34,do_you_have_pets,38,0
do you like cats or dogs,34,do_you_have_pets,38,0
i want to know what kinds of pets you have,34,do_you_have_pets,38,0
tell me what kinds of pets you have,34,do_you_have_pets,38,0
i'd like to learn more about your pets,34,do_you_have_pets,38,0
tell me all about the creatures you own,34,do_you_have_pets,38,0
so are cats and dogs liked by you,34,do_you_have_pets,38,0
tell me what kind of pets you have,34,do_you_have_pets,38,0
would you tell me what kind of pets you have,34,do_you_have_pets,38,0
i gotta know what kinds of pets you have,34,do_you_have_pets,38,0
"what sort of person are you, a cat or dog person",34,do_you_have_pets,38,0
would you say you're a person who likes cats or dogs more,34,do_you_have_pets,38,0
i want to hear about your pets,34,do_you_have_pets,38,0
how many euros can i exchange for 5 us dollars,38,exchange_rate,39,0
how many dollars can i exchange for 10000 rubles,38,exchange_rate,39,0
i need to know five dollars in yen and rubles,38,exchange_rate,39,0
how many lira can i get for 250 dollars,38,exchange_rate,39,0
what's the currency conversion between rubles and yen,38,exchange_rate,39,0
how much is twenty pounds sterling in us dollars,38,exchange_rate,39,0
what's the currency conversion between rubles and pounds,38,exchange_rate,39,0
can you tell me today's rate for cad to usd,38,exchange_rate,39,0
us and mexico exchange rate,38,exchange_rate,39,0
what is the exchange rate between british pounds and yen,38,exchange_rate,39,0
exchange rate between mexico and us,38,exchange_rate,39,0
let me know the exchange rate between dollars and rubles,38,exchange_rate,39,0
how many dollars can i exchange for 25 euros,38,exchange_rate,39,0
can you tell me dollars to franks,38,exchange_rate,39,0
what is the maximum dollars i can get for 6 yens,38,exchange_rate,39,0
how much can i expect to receive if i trade in 6 yens,38,exchange_rate,39,0
us dollars to uk,38,exchange_rate,39,0
what's the currency conversion between usd and pounds,38,exchange_rate,39,0
what is the exchange rate between usd and british pounds,38,exchange_rate,39,0
how many dollars can i exchange for 200 yen,38,exchange_rate,39,0
during which month will my card expire,44,expiration_date,40,0
what's the expiration date on my credit card,44,expiration_date,40,0
tell me the month my card expires,44,expiration_date,40,0
when my credit card is going to expire,44,expiration_date,40,0
can you please tell me my card's expiration month,44,expiration_date,40,0
tell me the month that my credit card will expire,44,expiration_date,40,0
what is the expiration date of my wells fargo card,44,expiration_date,40,0
could you look up the date that my credit card is set to expire,44,expiration_date,40,0
what is the month of my card's expiration date,44,expiration_date,40,0
can you tell me the expiration date for my mastercard,44,expiration_date,40,0
please find out the expiration date for my credit card,44,expiration_date,40,0
when does my card expire,44,expiration_date,40,0
in what month will my card reach expiration,44,expiration_date,40,0
what is the month that my card is set to expire in,44,expiration_date,40,0
how long is it going to be until my card expires,44,expiration_date,40,0
when do i have to renew my card so it doesn't expire,44,expiration_date,40,0
do you know the expiration date for my visa card,44,expiration_date,40,0
please let me know when i need to renew my credit card,44,expiration_date,40,0
please tell me the month and year of expiration for my discover card,44,expiration_date,40,0
how long until my visa expires,44,expiration_date,40,0
how to improve my credit score,28,improve_credit_score,53,1
i need a list of different methods for building my credit score,28,improve_credit_score,53,1
what steps should i take to improve my credit score,28,improve_credit_score,53,1
i want to find out if this will hurt my credit,28,improve_credit_score,53,1
what can harm my credit score,28,improve_credit_score,53,1
what lowers you credit score,28,improve_credit_score,53,1
how to keep my credit from dropping,28,improve_credit_score,53,1
i want to know if opening a new account will decrease my credit score,28,improve_credit_score,53,1
i'm not sure if this will hurt my credit score,28,improve_credit_score,53,1
can i hurt my credit score,28,improve_credit_score,53,1
are there any new harmful things that could affect my credit score,28,improve_credit_score,53,1
i'd like to find ways to improve my credit score,28,improve_credit_score,53,1
give me some ways to build my credit score,28,improve_credit_score,53,1
show me some ways to build my credit score,28,improve_credit_score,53,1
can you tell me some tricks and tips i can use to see an increase in my credit score,28,improve_credit_score,53,1
how do i maintain my credit score,28,improve_credit_score,53,1
is it possible to lower my credit score by doing this,28,improve_credit_score,53,1
how do i build credit,28,improve_credit_score,53,1
what are some tips to build my credit score,28,improve_credit_score,53,1
so how can i hurt my credit score,28,improve_credit_score,53,1
should i get a visa before going to cancun,59,international_visa,61,0
do i need an international visa to go to hong kong,59,international_visa,61,0
i need to know if i must have an international visa to go to france,59,international_visa,61,0
would i need a tourist visa for brazil,59,international_visa,61,0
do i need an international visa to go to south korea,59,international_visa,61,0
do i need to get a visa for russia,59,international_visa,61,0
does mexico require me to have a visa to travel there,59,international_visa,61,0
do i need a visa to go to cancun,59,international_visa,61,0
do i need to bring a visa when i go to canada next month,59,international_visa,61,0
do i need a visa to scotland,59,international_visa,61,0
do i need a visa to leave the country,59,international_visa,61,0
would i need a visa if i want to travel to mexico,59,international_visa,61,0
i want to know if i shouldget a tourist visa for italy,59,international_visa,61,0
"i'm going to be going to canada soon, do they require a visa for entry",59,international_visa,61,0
do i need a travel visa to visit russia,59,international_visa,61,0
do i need a travel visa to visit germany,59,international_visa,61,0
do i need a visa to go there,59,international_visa,61,0
am i in need of an international visa to go to france,59,international_visa,61,0
is a visa needed to go to mexico,59,international_visa,61,0
is an international visa needed to travel to z,59,international_visa,61,0
do you know when i last took my car in to the shop,37,last_maintenance,63,0
my car was looked at when,37,last_maintenance,63,0
tell me when someone looked at my car last,37,last_maintenance,63,0
when did i last bring my car in to get looked over,37,last_maintenance,63,0
when did i last have my car fixed,37,last_maintenance,63,0
find out when my most recent oil change occurred,37,last_maintenance,63,0
how long has it been since my car was in the shop,37,last_maintenance,63,0
please tell me the last time i took my car to the shop,37,last_maintenance,63,0
when did i have my car looked at,37,last_maintenance,63,0
do you remember my last oil change,37,last_maintenance,63,0
how long ago did my car get looked at,37,last_maintenance,63,0
what date was my car last at the mechanics,37,last_maintenance,63,0
how long's it been since i had my car serviced,37,last_maintenance,63,0
last incident of my car in the shop,37,last_maintenance,63,0
when did my oil last get changed,37,last_maintenance,63,0
when was my last maintenance on my car in the shop,37,last_maintenance,63,0
how long has it been since my car was looked at,37,last_maintenance,63,0
when was the last time i had an oil change,37,last_maintenance,63,0
when did i get my last oil change,37,last_maintenance,63,0
how long has it been since my car was last in the shop,37,last_maintenance,63,0
i need to talk to someone on the phone,25,make_call,65,0
can you call mary,25,make_call,65,0
dial x's phone please,25,make_call,65,0
call erryn,25,make_call,65,0
dial lisa's cell phone number,25,make_call,65,0
i'm looking to call a group,25,make_call,65,0
call my mother,25,make_call,65,0
it's necessary to call michael,25,make_call,65,0
i want to call robby,25,make_call,65,0
can you make a phone call to dave,25,make_call,65,0
call robby,25,make_call,65,0
can you make a phone call to kevin,25,make_call,65,0
i will be calling hr,25,make_call,65,0
i have to call jane,25,make_call,65,0
would you give jenny a call,25,make_call,65,0
bella needs to be called,25,make_call,65,0
dial sarah,25,make_call,65,0
can you call my mom,25,make_call,65,0
call jim,25,make_call,65,0
i must call roderick,25,make_call,65,0
retrieve my current mpg on my car,142,mpg,72,1
what is the mpg of this car,142,mpg,72,1
what kind of mileage do i get out of gas,142,mpg,72,1
what is my average mpg in this car,142,mpg,72,1
how is this car rated for fuel economy,142,mpg,72,1
what is the mpg for this car in city,142,mpg,72,1
how much mpg does this car get in the city,142,mpg,72,1
do you know the fuel economy of this car,142,mpg,72,1
what mpg does my car get,142,mpg,72,1
how does this cars mpg do on the highway,142,mpg,72,1
what's this car guzzle in gas when driving in town,142,mpg,72,1
how many mpgs does this car get on the highway,142,mpg,72,1
tell me the mpg of this car,142,mpg,72,1
what's my car's miles per gallon,142,mpg,72,1
how many mpg does this car get,142,mpg,72,1
how many miles per gallon does it get on the highway,142,mpg,72,1
do you know what this car's mpg is,142,mpg,72,1
how many miles per gallon am i getting,142,mpg,72,1
what's my current mpg,142,mpg,72,1
please tell me what the mpg is for this car,142,mpg,72,1
i want you to play the next song on this playlist,118,next_song,75,0
play the next musical number,118,next_song,75,0
hop to the next one,118,next_song,75,0
i want to hear the very next song on this playlist,118,next_song,75,0
can you move to the next song,118,next_song,75,0
"next song on the list, please",118,next_song,75,0
can we skip this song,118,next_song,75,0
skip to the next song,118,next_song,75,0
find the next song on this playlist,118,next_song,75,0
skip and next,118,next_song,75,0
let's play the next song now,118,next_song,75,0
can we play the next track,118,next_song,75,0
skip this song and play the next,118,next_song,75,0
jump to the next song on this playlist,118,next_song,75,0
go forward one song,118,next_song,75,0
play one song forward,118,next_song,75,0
please jump to the song that follows this one,118,next_song,75,0
play the song coming on next,118,next_song,75,0
skip this and go to the next song,118,next_song,75,0
next song play,118,next_song,75,0
"my water bill is due, pay it immediately",111,pay_bill,83,1
pay a bribe using my money market account,111,pay_bill,83,1
"i want to pay my bill, please",111,pay_bill,83,1
can you help me pay my phone bill,111,pay_bill,83,1
pay the red cross the monthly donation,111,pay_bill,83,1
what's the best way to pay my bill,111,pay_bill,83,1
go ahead and pay my american express bill now,111,pay_bill,83,1
is it possible to pay my bill,111,pay_bill,83,1
i need help to pay my electric bill,111,pay_bill,83,1
i need help paying my rent bill,111,pay_bill,83,1
i want to pay my internet bill,111,pay_bill,83,1
please pay electric bill,111,pay_bill,83,1
are you able to help me pay my mortgage,111,pay_bill,83,1
i'd like to make a payment on my credit card bill,111,pay_bill,83,1
i need to pay this month's tv subscription fee,111,pay_bill,83,1
i want to do a payment on my water bill,111,pay_bill,83,1
pay the cable bill with my visa card,111,pay_bill,83,1
i want to pay that bill now,111,pay_bill,83,1
i'd like to pay my coned bill,111,pay_bill,83,1
i really want to pay my cable bill from my checking account,111,pay_bill,83,1
"i would like to change the pin on my checking account, please",89,pin_change,85,0
i need my pin number,89,pin_change,85,0
how do i get a new pin,89,pin_change,85,0
please change my retirement account pin number to 1234,89,pin_change,85,0
i need help changing my pin,89,pin_change,85,0
go ahead and change the pin on my bank of america account to be 1234,89,pin_change,85,0
set my amex pin to 1234,89,pin_change,85,0
change the pin on my redwood credit union account to be 1234,89,pin_change,85,0
help me change my pin number,89,pin_change,85,0
i need to change my pin number for my account,89,pin_change,85,0
on account ending in 3838 change my pin to 1234,89,pin_change,85,0
swap my amex pin to 1234,89,pin_change,85,0
i seem to have lost the pin for my retirement account,89,pin_change,85,0
i would like to change the pin on my checking account,89,pin_change,85,0
i want to change my pin number for my checking account,89,pin_change,85,0
i really need to change my pin number for my account,89,pin_change,85,0
please change pin to 1234 on my bank account trailing in 3829,89,pin_change,85,0
how do i change my pin number for my payroll account,89,pin_change,85,0
you need to change the pin on my bank of america account to be 1234,89,pin_change,85,0
i'd like to change my pin number for my savings account,89,pin_change,85,0
do you know what are the ingredients to make apple pie,104,recipe,92,1
i want a good recipe that shows me how to bake chocolate chip cookies from scratch,104,recipe,92,1
whats the best way to roast a chicken,104,recipe,92,1
what steps are involved in making lasagna,104,recipe,92,1
i need to know how to make philly cheesesteaks,104,recipe,92,1
how do you create pork chili,104,recipe,92,1
how do i make pumpkin pie,104,recipe,92,1
how to make mac and cheese,104,recipe,92,1
can you find me a recipe for cake,104,recipe,92,1
can you find me a recipe for honey ham,104,recipe,92,1
i need a blackberry pie recipe,104,recipe,92,1
is there a good website to teach me how to make sushi,104,recipe,92,1
what's the best way to make chicken stir fry,104,recipe,92,1
i need the best recipe for mashed potatoes,104,recipe,92,1
can you give me a recipe for german chocolate cake,104,recipe,92,1
