text,label,label_text,global_label,task_id
will they take reservations at chillis,9,accept_reservations,0,0
does the restaurant michael's take reservations,9,accept_reservations,0,0
will they take reservations at torris,9,accept_reservations,0,0
do you know if bottlenecks takes dinner reservations,9,accept_reservations,0,0
does tony's in downton let you make reservations,9,accept_reservations,0,0
do they take reservations at bjs,9,accept_reservations,0,0
does bar tartine in san francisco take reservations,9,accept_reservations,0,0
do they take reservations at state bird,9,accept_reservations,0,0
can you make reservations at hodak's,9,accept_reservations,0,0
does ruby tuesday accept reservations,9,accept_reservations,0,0
do they take reservations at buffalo wild wings,9,accept_reservations,0,0
do they take reservations at mendy's,9,accept_reservations,0,0
do they take reservations at mcdonalds,9,accept_reservations,0,0
will qdoba take reservations,9,accept_reservations,0,0
is there evening reservations available in the eve,9,accept_reservations,0,0
i need to know if angelos takes reservations,9,accept_reservations,0,0
do they accept reservations at michael's,9,accept_reservations,0,0
can i get a reservation at champs,9,accept_reservations,0,0
does moes in la except rerservations,9,accept_reservations,0,0
do you know if outback allows reservations,9,accept_reservations,0,0
have you heard anything back on my cc application,103,application_status,3,1
my credit card application has what status,103,application_status,3,1
where can i find out the status of my credit card application,103,application_status,3,1
please find out the current status of my credit card application,103,application_status,3,1
i'm desperate to know about my cc processing,103,application_status,3,1
do you know if anyone's even looked at the application i sent in for the new visa card,103,application_status,3,1
do you know if my amex card app went through,103,application_status,3,1
find out for me if my amex card application was received,103,application_status,3,1
will i be notified when my application has been processed,103,application_status,3,1
can you find out if my application at smith bank was approved or not  i applied for s credit card a month ago,103,application_status,3,1
is it likely my credit card application has processed yet,103,application_status,3,1
how much longer until my credit card application is checked,103,application_status,3,1
can you update me on the status of my american express card application,103,application_status,3,1
i need to know what the latest is with my application for a visa credit card,103,application_status,3,1
i filed a credit card application so what is going on with it,103,application_status,3,1
is there any indication my application for a new credit card has been processed,103,application_status,3,1
has there been any changes in the status of my credit card application,103,application_status,3,1
was my application approved or not for a credit card at chase bank,103,application_status,3,1
can you check if my application for a discovery card has been looked over yet,103,application_status,3,1
